1.292027966069117610e+03 0.000000000000000000e+00 1.177482171668320007e+03
0.000000000000000000e+00 1.236980064417677340e+03 4.177082719455355004e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
